time,latitude,longitude,depth,species_nr,scientific_name,common_name,length_fish,number_seen
2016-05-19T00:00:00Z,24.58207,-82.92688,13.3,227,Calamus calamus,saucereye porgy,26,1
2016-05-19T00:00:00Z,24.58212,-82.92698,13.1,227,Calamus calamus,saucereye porgy,16,1
2016-05-17T00:00:00Z,24.63093,-82.96883,22.6,227,Calamus calamus,saucereye porgy,14,2
2016-06-09T00:00:00Z,24.60457,-82.9448,13.9,227,Calamus calamus,saucereye porgy,20,2
2016-05-16T00:00:00Z,24.61359,-82.92947,10.5,227,Calamus calamus,saucereye porgy,15,1
2016-05-16T00:00:00Z,24.61359,-82.92947,10.5,227,Calamus calamus,saucereye porgy,17,1
2016-05-16T00:00:00Z,24.61359,-82.92947,10.5,227,Calamus calamus,saucereye porgy,35,2
2016-05-16T00:00:00Z,24.61627,-82.92516,9,227,Calamus calamus,saucereye porgy,14,1
2016-05-16T00:00:00Z,24.61627,-82.92516,9,227,Calamus calamus,saucereye porgy,17,3
2016-05-16T00:00:00Z,24.61646,-82.92508,10.4,227,Calamus calamus,saucereye porgy,15,2
2016-05-16T00:00:00Z,24.61646,-82.92508,10.4,227,Calamus calamus,saucereye porgy,16,1
2016-05-16T00:00:00Z,24.61646,-82.92508,10.4,227,Calamus calamus,saucereye porgy,17,5
2016-05-16T00:00:00Z,24.61646,-82.92508,10.4,227,Calamus calamus,saucereye porgy,19,1
2016-06-05T00:00:00Z,24.65712,-82.9458,24.1,227,Calamus calamus,saucereye porgy,14,2
2016-06-08T00:00:00Z,24.68731,-82.88346,9.8,227,Calamus calamus,saucereye porgy,13,1
2016-06-08T00:00:00Z,24.68731,-82.88346,9.8,227,Calamus calamus,saucereye porgy,16,1
2016-06-08T00:00:00Z,24.68731,-82.88346,9.8,227,Calamus calamus,saucereye porgy,19,1
2016-06-08T00:00:00Z,24.68731,-82.88346,9.8,227,Calamus calamus,saucereye porgy,21,1
2016-06-08T00:00:00Z,24.62476,-82.83383,10.4,227,Calamus calamus,saucereye porgy,25,2
2016-05-15T00:00:00Z,24.62863,-82.85898,9.4,227,Calamus calamus,saucereye porgy,9,2
2016-05-15T00:00:00Z,24.62851,-82.85894,9.6,227,Calamus calamus,saucereye porgy,14,1
2016-05-15T00:00:00Z,24.63131,-82.8575,9.3,227,Calamus calamus,saucereye porgy,16,1
2016-05-15T00:00:00Z,24.63131,-82.8575,9.3,227,Calamus calamus,saucereye porgy,20,1
2016-05-15T00:00:00Z,24.63131,-82.8575,9.3,227,Calamus calamus,saucereye porgy,26,1
2016-05-15T00:00:00Z,24.63125,-82.85759,9.6,227,Calamus calamus,saucereye porgy,19,1
2016-06-08T00:00:00Z,24.64215,-82.79028,13.7,227,Calamus calamus,saucereye porgy,18,1
2016-05-16T00:00:00Z,24.61147,-82.93112,13,227,Calamus calamus,saucereye porgy,12,2
2016-05-16T00:00:00Z,24.61147,-82.93112,13,227,Calamus calamus,saucereye porgy,14,1
2016-05-16T00:00:00Z,24.61147,-82.93112,13,227,Calamus calamus,saucereye porgy,16,1
2016-05-16T00:00:00Z,24.61138,-82.93111,11.9,227,Calamus calamus,saucereye porgy,14,2
2016-05-16T00:00:00Z,24.61138,-82.93111,11.9,227,Calamus calamus,saucereye porgy,19,1
2016-05-16T00:00:00Z,24.61138,-82.93111,11.9,227,Calamus calamus,saucereye porgy,25,1
2016-05-15T00:00:00Z,24.59167,-82.88096,14.5,227,Calamus calamus,saucereye porgy,14,2
2016-05-15T00:00:00Z,24.59167,-82.88096,14.5,227,Calamus calamus,saucereye porgy,17,2
2016-05-15T00:00:00Z,24.59167,-82.88096,14.5,227,Calamus calamus,saucereye porgy,19,1
2016-05-15T00:00:00Z,24.59177,-82.88107,14.6,227,Calamus calamus,saucereye porgy,17,1
2016-05-15T00:00:00Z,24.59145,-82.87435,16.6,227,Calamus calamus,saucereye porgy,21,1
2016-06-09T00:00:00Z,24.59948,-82.98779,18.9,227,Calamus calamus,saucereye porgy,22,2
2016-06-08T00:00:00Z,24.63847,-82.79453,6.2,227,Calamus calamus,saucereye porgy,30,1
2016-06-08T00:00:00Z,24.63844,-82.79448,6.4,227,Calamus calamus,saucereye porgy,21,1
2016-06-01T00:00:00Z,24.7057,-82.78432,9.3,227,Calamus calamus,saucereye porgy,14,3
2016-06-01T00:00:00Z,24.7057,-82.78432,9.3,227,Calamus calamus,saucereye porgy,15,1
2016-06-01T00:00:00Z,24.7057,-82.78432,9.3,227,Calamus calamus,saucereye porgy,18,1
2016-06-01T00:00:00Z,24.7057,-82.78432,9.3,227,Calamus calamus,saucereye porgy,20,1
2016-06-01T00:00:00Z,24.70839,-82.78366,13.9,227,Calamus calamus,saucereye porgy,31,2
2016-06-01T00:00:00Z,24.70857,-82.77591,18.4,227,Calamus calamus,saucereye porgy,16,1
2016-06-01T00:00:00Z,24.70857,-82.77591,18.4,227,Calamus calamus,saucereye porgy,19,1
2016-05-18T00:00:00Z,24.71496,-82.84258,9.6,227,Calamus calamus,saucereye porgy,21,2
2016-05-12T00:00:00Z,24.71959,-82.81466,11.7,227,Calamus calamus,saucereye porgy,23,1
2016-05-12T00:00:00Z,24.7198,-82.80673,11.3,227,Calamus calamus,saucereye porgy,17,2
2016-05-17T00:00:00Z,24.63027,-82.93714,6.1,227,Calamus calamus,saucereye porgy,17,2
2016-05-15T00:00:00Z,24.58933,-82.8846,14.9,227,Calamus calamus,saucereye porgy,19,2
2016-05-19T00:00:00Z,24.61881,-82.89683,8.1,227,Calamus calamus,saucereye porgy,19,1
2016-05-19T00:00:00Z,24.61881,-82.89683,8.1,227,Calamus calamus,saucereye porgy,20,1
2016-05-19T00:00:00Z,24.61881,-82.89683,8.1,227,Calamus calamus,saucereye porgy,25,1
2016-06-08T00:00:00Z,24.62688,-82.8261,6.7,227,Calamus calamus,saucereye porgy,29,2
2016-06-08T00:00:00Z,24.62694,-82.82614,6.7,227,Calamus calamus,saucereye porgy,21,2
2016-06-08T00:00:00Z,24.63366,-82.83603,10.4,227,Calamus calamus,saucereye porgy,21,1
2016-06-08T00:00:00Z,24.63545,-82.80365,6.7,227,Calamus calamus,saucereye porgy,14,2
2016-05-19T00:00:00Z,24.59659,-82.91734,13.4,227,Calamus calamus,saucereye porgy,16,1
2016-05-15T00:00:00Z,24.61934,-82.8643,9.3,227,Calamus calamus,saucereye porgy,26,1
2016-06-08T00:00:00Z,24.63748,-82.80016,6.1,227,Calamus calamus,saucereye porgy,20,1
2016-06-08T00:00:00Z,24.63955,-82.841,9.3,227,Calamus calamus,saucereye porgy,16,1
2016-06-08T00:00:00Z,24.63955,-82.841,9.3,227,Calamus calamus,saucereye porgy,19,1
2016-06-08T00:00:00Z,24.63955,-82.841,9.3,227,Calamus calamus,saucereye porgy,23,1
2016-06-08T00:00:00Z,24.63918,-82.8147,9.1,227,Calamus calamus,saucereye porgy,14,1
2016-06-08T00:00:00Z,24.63918,-82.8147,9.1,227,Calamus calamus,saucereye porgy,18,2
2016-06-08T00:00:00Z,24.63918,-82.8147,9.1,227,Calamus calamus,saucereye porgy,22,1
2016-06-08T00:00:00Z,24.63926,-82.81462,9.1,227,Calamus calamus,saucereye porgy,5,1
2016-06-08T00:00:00Z,24.63926,-82.81462,9.1,227,Calamus calamus,saucereye porgy,16,1
2016-06-08T00:00:00Z,24.63926,-82.81462,9.1,227,Calamus calamus,saucereye porgy,18,1
2016-06-08T00:00:00Z,24.63926,-82.81462,9.1,227,Calamus calamus,saucereye porgy,22,1
2016-06-08T00:00:00Z,24.64115,-82.81895,7.5,227,Calamus calamus,saucereye porgy,9,1
2016-06-08T00:00:00Z,24.64115,-82.81895,7.5,227,Calamus calamus,saucereye porgy,28,1
2016-06-08T00:00:00Z,24.64115,-82.81895,7.5,227,Calamus calamus,saucereye porgy,32,1
2016-06-08T00:00:00Z,24.64115,-82.81895,7.5,227,Calamus calamus,saucereye porgy,33,1
2016-06-08T00:00:00Z,24.64112,-82.81892,7.6,227,Calamus calamus,saucereye porgy,9,3
2016-06-08T00:00:00Z,24.64112,-82.81892,7.6,227,Calamus calamus,saucereye porgy,14,1
2016-06-08T00:00:00Z,24.64112,-82.81892,7.6,227,Calamus calamus,saucereye porgy,26,1
2016-06-08T00:00:00Z,24.64112,-82.81892,7.6,227,Calamus calamus,saucereye porgy,28,1
2016-06-08T00:00:00Z,24.64297,-82.83918,7.3,227,Calamus calamus,saucereye porgy,30,1
2016-06-08T00:00:00Z,24.64297,-82.83918,7.3,227,Calamus calamus,saucereye porgy,31,1
2016-06-08T00:00:00Z,24.64297,-82.83918,7.3,227,Calamus calamus,saucereye porgy,32,1
2016-06-08T00:00:00Z,24.64139,-82.83304,7.2,227,Calamus calamus,saucereye porgy,14,2
2016-06-08T00:00:00Z,24.64139,-82.83304,7.2,227,Calamus calamus,saucereye porgy,15,1
2016-06-08T00:00:00Z,24.64139,-82.83304,7.2,227,Calamus calamus,saucereye porgy,24,1
2016-05-18T00:00:00Z,24.66958,-82.80971,3.7,227,Calamus calamus,saucereye porgy,17,2
2016-05-16T00:00:00Z,24.62026,-82.92324,7,227,Calamus calamus,saucereye porgy,11,1
2016-05-16T00:00:00Z,24.62035,-82.92306,7.9,227,Calamus calamus,saucereye porgy,12,1
2016-05-19T00:00:00Z,24.62184,-82.90118,6.2,227,Calamus calamus,saucereye porgy,15,1
2016-05-19T00:00:00Z,24.62184,-82.90118,6.2,227,Calamus calamus,saucereye porgy,16,4
2016-05-19T00:00:00Z,24.62184,-82.90118,6.2,227,Calamus calamus,saucereye porgy,17,1
2016-05-19T00:00:00Z,24.62184,-82.90118,6.2,227,Calamus calamus,saucereye porgy,21,1
2016-05-19T00:00:00Z,24.62184,-82.90118,6.2,227,Calamus calamus,saucereye porgy,26,1
2016-05-17T00:00:00Z,24.63332,-82.9335,7.6,227,Calamus calamus,saucereye porgy,14,1
2016-05-19T00:00:00Z,24.56519,-82.94097,17.4,227,Calamus calamus,saucereye porgy,14,1
2016-05-19T00:00:00Z,24.56519,-82.94097,17.4,227,Calamus calamus,saucereye porgy,19,1
2016-05-19T00:00:00Z,24.56519,-82.94097,17.4,227,Calamus calamus,saucereye porgy,22,2
2016-05-15T00:00:00Z,24.57722,-82.90414,11.7,227,Calamus calamus,saucereye porgy,17,1
2016-06-01T00:00:00Z,24.65237,-82.78795,10.8,227,Calamus calamus,saucereye porgy,10,1
2016-06-01T00:00:00Z,24.65237,-82.78795,10.8,227,Calamus calamus,saucereye porgy,15,2
2016-06-01T00:00:00Z,24.65237,-82.78795,10.8,227,Calamus calamus,saucereye porgy,30,1
2016-06-01T00:00:00Z,24.65237,-82.78795,10.5,227,Calamus calamus,saucereye porgy,15,2
2016-06-09T00:00:00Z,24.57848,-82.9746,17.7,227,Calamus calamus,saucereye porgy,20,1
2016-06-09T00:00:00Z,24.57848,-82.9746,17.7,227,Calamus calamus,saucereye porgy,21,1
2016-06-09T00:00:00Z,24.57848,-82.9746,17.7,227,Calamus calamus,saucereye porgy,25,1
2016-06-09T00:00:00Z,24.57848,-82.9746,17.7,227,Calamus calamus,saucereye porgy,36,1
2016-06-09T00:00:00Z,24.5781,-82.97288,15.7,227,Calamus calamus,saucereye porgy,14,2
2016-06-09T00:00:00Z,24.58766,-82.95586,14,227,Calamus calamus,saucereye porgy,24,2
2016-06-09T00:00:00Z,24.58778,-82.95596,14.8,227,Calamus calamus,saucereye porgy,11,1
2016-06-09T00:00:00Z,24.58778,-82.95596,14.8,227,Calamus calamus,saucereye porgy,21,1
2016-06-09T00:00:00Z,24.58778,-82.95596,14.8,227,Calamus calamus,saucereye porgy,23,1
2016-06-09T00:00:00Z,24.60068,-82.94611,12.8,227,Calamus calamus,saucereye porgy,30,1
2016-05-16T00:00:00Z,24.65804,-82.8666,9,227,Calamus calamus,saucereye porgy,16,2
2016-05-16T00:00:00Z,24.65791,-82.86656,8.2,227,Calamus calamus,saucereye porgy,16,2
2016-05-16T00:00:00Z,24.65791,-82.86656,8.2,227,Calamus calamus,saucereye porgy,22,2
2016-05-16T00:00:00Z,24.65791,-82.86656,8.2,227,Calamus calamus,saucereye porgy,27,1
2016-05-16T00:00:00Z,24.65791,-82.86656,8.2,227,Calamus calamus,saucereye porgy,28,1
2016-05-16T00:00:00Z,24.58856,-82.94641,13,227,Calamus calamus,saucereye porgy,19,1
2016-05-16T00:00:00Z,24.58861,-82.94632,13.7,227,Calamus calamus,saucereye porgy,12,2
2016-06-09T00:00:00Z,24.5932,-82.96977,14,227,Calamus calamus,saucereye porgy,15,1
2016-06-09T00:00:00Z,24.59535,-82.962,13.9,227,Calamus calamus,saucereye porgy,19,1
2016-06-09T00:00:00Z,24.59535,-82.962,13.9,227,Calamus calamus,saucereye porgy,21,1
2016-06-09T00:00:00Z,24.59535,-82.962,13.9,227,Calamus calamus,saucereye porgy,24,1
2016-06-09T00:00:00Z,24.59534,-82.96213,14,227,Calamus calamus,saucereye porgy,22,1
2016-06-09T00:00:00Z,24.59534,-82.96213,14,227,Calamus calamus,saucereye porgy,24,1
2016-06-09T00:00:00Z,24.59534,-82.96213,14,227,Calamus calamus,saucereye porgy,26,1
2016-06-09T00:00:00Z,24.59534,-82.96213,14,227,Calamus calamus,saucereye porgy,32,1
2016-05-18T00:00:00Z,24.65445,-82.8225,11.9,227,Calamus calamus,saucereye porgy,15,1
2016-05-18T00:00:00Z,24.65445,-82.8225,11.9,227,Calamus calamus,saucereye porgy,16,2
2016-05-18T00:00:00Z,24.65445,-82.8225,11.9,227,Calamus calamus,saucereye porgy,18,1
2016-05-18T00:00:00Z,24.65445,-82.8225,11.9,227,Calamus calamus,saucereye porgy,21,1
2016-05-18T00:00:00Z,24.65445,-82.8225,11.9,227,Calamus calamus,saucereye porgy,22,1
2016-05-18T00:00:00Z,24.68833,-82.84195,12.2,227,Calamus calamus,saucereye porgy,16,1
2016-05-16T00:00:00Z,24.60877,-82.93293,10.2,227,Calamus calamus,saucereye porgy,16,1
2016-05-17T00:00:00Z,24.62483,-82.96262,20.6,227,Calamus calamus,saucereye porgy,18,1
2016-05-16T00:00:00Z,24.66716,-82.87287,7.5,227,Calamus calamus,saucereye porgy,9,1
2016-05-16T00:00:00Z,24.66716,-82.87287,7.5,227,Calamus calamus,saucereye porgy,11,4
2016-05-16T00:00:00Z,24.66716,-82.87287,7.5,227,Calamus calamus,saucereye porgy,14,1
2016-05-17T00:00:00Z,24.61905,-82.97283,19.5,227,Calamus calamus,saucereye porgy,14,1
2016-05-17T00:00:00Z,24.61905,-82.97283,19.5,227,Calamus calamus,saucereye porgy,16,2
2016-05-17T00:00:00Z,24.61905,-82.97283,19.5,227,Calamus calamus,saucereye porgy,19,2
2016-05-17T00:00:00Z,24.61894,-82.97281,19.1,227,Calamus calamus,saucereye porgy,18,1
2016-05-17T00:00:00Z,24.61995,-82.96973,19.7,227,Calamus calamus,saucereye porgy,17,2
2016-05-17T00:00:00Z,24.61995,-82.96973,19.7,227,Calamus calamus,saucereye porgy,28,1
2016-05-17T00:00:00Z,24.61997,-82.96955,19.1,227,Calamus calamus,saucereye porgy,15,3
2016-05-17T00:00:00Z,24.61997,-82.96955,19.1,227,Calamus calamus,saucereye porgy,20,1
2016-05-17T00:00:00Z,24.61997,-82.96955,19.1,227,Calamus calamus,saucereye porgy,23,1
2016-05-17T00:00:00Z,24.61997,-82.96955,19.1,227,Calamus calamus,saucereye porgy,30,1
2016-05-17T00:00:00Z,24.62957,-82.9654,23.5,227,Calamus calamus,saucereye porgy,30,1
2016-06-04T00:00:00Z,24.61279,-83.03518,26.7,227,Calamus calamus,saucereye porgy,10,1
2016-06-04T00:00:00Z,24.61279,-83.03518,26.7,227,Calamus calamus,saucereye porgy,12,1
2016-06-04T00:00:00Z,24.61279,-83.03518,26.7,227,Calamus calamus,saucereye porgy,17,1
2016-06-04T00:00:00Z,24.61279,-83.03518,26.7,227,Calamus calamus,saucereye porgy,18,1
2016-06-03T00:00:00Z,24.62398,-83.09949,23.8,227,Calamus calamus,saucereye porgy,27,2
2016-06-03T00:00:00Z,24.62398,-83.09949,23.3,227,Calamus calamus,saucereye porgy,18,2
2016-06-03T00:00:00Z,24.64601,-83.10296,24.2,227,Calamus calamus,saucereye porgy,28,2
2016-06-03T00:00:00Z,24.63203,-83.10237,23.8,227,Calamus calamus,saucereye porgy,20,2
2016-05-14T00:00:00Z,24.68256,-83.01213,19.4,227,Calamus calamus,saucereye porgy,16,1
2016-06-04T00:00:00Z,24.63837,-83.02108,24.2,227,Calamus calamus,saucereye porgy,18,1
2016-06-04T00:00:00Z,24.63715,-83.04222,16.8,227,Calamus calamus,saucereye porgy,21,2
2016-06-04T00:00:00Z,24.63715,-83.04222,16.8,227,Calamus calamus,saucereye porgy,22,1
2016-06-04T00:00:00Z,24.63715,-83.04222,16.8,227,Calamus calamus,saucereye porgy,24,1
2016-06-04T00:00:00Z,24.6489,-83.03051,17.1,227,Calamus calamus,saucereye porgy,14,1
2016-06-04T00:00:00Z,24.65077,-83.00996,26.4,227,Calamus calamus,saucereye porgy,9,2
2016-06-04T00:00:00Z,24.65077,-83.00996,28,227,Calamus calamus,saucereye porgy,15,2
2016-06-04T00:00:00Z,24.65077,-83.00996,28,227,Calamus calamus,saucereye porgy,18,1
2016-06-04T00:00:00Z,24.65269,-83.03338,20.9,227,Calamus calamus,saucereye porgy,13,1
2016-06-04T00:00:00Z,24.65269,-83.03338,20.9,227,Calamus calamus,saucereye porgy,14,1
2016-06-04T00:00:00Z,24.65269,-83.03338,20.9,227,Calamus calamus,saucereye porgy,20,1
2016-06-04T00:00:00Z,24.65269,-83.03338,20.9,227,Calamus calamus,saucereye porgy,22,1
2016-06-04T00:00:00Z,24.65425,-83.01108,25.1,227,Calamus calamus,saucereye porgy,14,1
2016-06-04T00:00:00Z,24.65425,-83.01108,25.1,227,Calamus calamus,saucereye porgy,20,1
2016-06-04T00:00:00Z,24.65425,-83.01108,25.1,227,Calamus calamus,saucereye porgy,23,1
2016-06-04T00:00:00Z,24.65425,-83.01108,25.1,227,Calamus calamus,saucereye porgy,28,1
2016-06-03T00:00:00Z,24.66143,-83.07762,18.3,227,Calamus calamus,saucereye porgy,25,1
2016-06-03T00:00:00Z,24.66143,-83.07762,17.4,227,Calamus calamus,saucereye porgy,16,2
2016-06-03T00:00:00Z,24.66551,-83.07355,15.5,227,Calamus calamus,saucereye porgy,12,2
2016-06-03T00:00:00Z,24.66551,-83.07355,15.5,227,Calamus calamus,saucereye porgy,14,1
2016-06-03T00:00:00Z,24.66551,-83.07355,15.5,227,Calamus calamus,saucereye porgy,22,1
2016-05-14T00:00:00Z,24.67719,-82.99144,27,227,Calamus calamus,saucereye porgy,14,1
2016-05-14T00:00:00Z,24.67719,-82.99144,27,227,Calamus calamus,saucereye porgy,21,1
2016-05-14T00:00:00Z,24.67719,-82.99144,27,227,Calamus calamus,saucereye porgy,30,1
2016-06-02T00:00:00Z,24.67996,-83.05814,17.7,227,Calamus calamus,saucereye porgy,15,2
2016-05-13T00:00:00Z,24.69778,-82.99974,23.6,227,Calamus calamus,saucereye porgy,16,1
2016-05-13T00:00:00Z,24.69778,-82.99974,23.6,227,Calamus calamus,saucereye porgy,19,1
2016-05-13T00:00:00Z,24.69778,-82.99974,23.6,227,Calamus calamus,saucereye porgy,22,1
2016-05-13T00:00:00Z,24.69778,-82.99974,23.6,227,Calamus calamus,saucereye porgy,24,1
2016-05-13T00:00:00Z,24.69397,-82.97868,28.8,227,Calamus calamus,saucereye porgy,22,1
2016-06-03T00:00:00Z,24.67328,-83.07984,21.5,227,Calamus calamus,saucereye porgy,15,3
2016-06-03T00:00:00Z,24.67505,-83.08386,20.4,227,Calamus calamus,saucereye porgy,18,2
2016-06-02T00:00:00Z,24.67679,-83.08163,19.4,227,Calamus calamus,saucereye porgy,12,1
2016-06-02T00:00:00Z,24.70403,-83.04774,20.7,227,Calamus calamus,saucereye porgy,10,1
2016-06-02T00:00:00Z,24.70403,-83.04774,20.7,227,Calamus calamus,saucereye porgy,19,2
2016-05-13T00:00:00Z,24.71494,-82.99428,18.9,227,Calamus calamus,saucereye porgy,18,1
2016-06-04T00:00:00Z,24.63598,-83.03559,14.3,227,Calamus calamus,saucereye porgy,27,3
2016-06-04T00:00:00Z,24.65021,-83.0238,16.3,227,Calamus calamus,saucereye porgy,15,2
2016-06-04T00:00:00Z,24.65021,-83.0238,17.1,227,Calamus calamus,saucereye porgy,20,2
2016-06-03T00:00:00Z,24.65168,-83.08631,17.4,227,Calamus calamus,saucereye porgy,18,3
2016-06-03T00:00:00Z,24.66428,-83.06887,18.1,227,Calamus calamus,saucereye porgy,16,2
2016-05-13T00:00:00Z,24.69556,-82.99839,19.5,227,Calamus calamus,saucereye porgy,13,2
2016-05-13T00:00:00Z,24.6984,-82.99718,22.4,227,Calamus calamus,saucereye porgy,14,2
2016-05-13T00:00:00Z,24.71494,-82.98818,16.2,227,Calamus calamus,saucereye porgy,16,2
2016-05-14T00:00:00Z,24.66155,-83.0244,19.2,227,Calamus calamus,saucereye porgy,11,1
2016-05-14T00:00:00Z,24.66155,-83.0244,16.8,227,Calamus calamus,saucereye porgy,17,1
2016-06-04T00:00:00Z,24.6545,-83.03464,17.5,227,Calamus calamus,saucereye porgy,12,1
2016-05-14T00:00:00Z,24.66255,-83.02053,18.3,227,Calamus calamus,saucereye porgy,16,1
2016-05-14T00:00:00Z,24.66255,-83.02053,18.3,227,Calamus calamus,saucereye porgy,19,1
2016-05-14T00:00:00Z,24.66255,-83.02053,18.7,227,Calamus calamus,saucereye porgy,16,2
2016-06-04T00:00:00Z,24.66104,-83.01419,19.2,227,Calamus calamus,saucereye porgy,14,1
2016-05-14T00:00:00Z,24.67962,-83.02607,20.1,227,Calamus calamus,saucereye porgy,14,1
2016-05-14T00:00:00Z,24.67962,-83.02607,20.1,227,Calamus calamus,saucereye porgy,18,2
2016-05-14T00:00:00Z,24.67962,-83.02607,20.1,227,Calamus calamus,saucereye porgy,20,1
2016-06-02T00:00:00Z,24.69092,-83.05819,21.9,227,Calamus calamus,saucereye porgy,16,2
2016-06-02T00:00:00Z,24.70195,-83.03539,25.8,227,Calamus calamus,saucereye porgy,28,2
2016-06-02T00:00:00Z,24.70221,-83.03531,26.5,227,Calamus calamus,saucereye porgy,14,1
2016-06-03T00:00:00Z,24.6261,-83.09976,23.5,227,Calamus calamus,saucereye porgy,18,2
2016-06-03T00:00:00Z,24.6261,-83.09976,23.8,227,Calamus calamus,saucereye porgy,19,2
2016-05-14T00:00:00Z,24.68072,-83.01021,23,227,Calamus calamus,saucereye porgy,21,1
2016-06-02T00:00:00Z,24.68772,-83.06023,22.3,227,Calamus calamus,saucereye porgy,12,1
2016-06-02T00:00:00Z,24.68772,-83.06023,22.3,227,Calamus calamus,saucereye porgy,14,1
2016-06-02T00:00:00Z,24.68772,-83.06023,22.3,227,Calamus calamus,saucereye porgy,15,1
2016-06-02T00:00:00Z,24.68772,-83.06023,22.3,227,Calamus calamus,saucereye porgy,18,1
2016-05-13T00:00:00Z,24.69314,-82.98186,28.2,227,Calamus calamus,saucereye porgy,15,2
2016-05-13T00:00:00Z,24.69314,-82.98186,28.2,227,Calamus calamus,saucereye porgy,30,1
2016-05-13T00:00:00Z,24.6933,-82.98184,28.2,227,Calamus calamus,saucereye porgy,14,1
2016-05-13T00:00:00Z,24.6933,-82.98184,28.2,227,Calamus calamus,saucereye porgy,34,2
2016-05-13T00:00:00Z,24.701,-83.01337,28.8,227,Calamus calamus,saucereye porgy,16,2
2016-05-13T00:00:00Z,24.70544,-83.01255,28.8,227,Calamus calamus,saucereye porgy,25,2
2016-06-04T00:00:00Z,24.61055,-83.03725,27.1,227,Calamus calamus,saucereye porgy,10,1
2016-06-04T00:00:00Z,24.61055,-83.03725,27.1,227,Calamus calamus,saucereye porgy,12,1
2016-06-04T00:00:00Z,24.61055,-83.03725,27.1,227,Calamus calamus,saucereye porgy,17,1
2016-06-04T00:00:00Z,24.61055,-83.03725,27.1,227,Calamus calamus,saucereye porgy,22,1
2016-06-04T00:00:00Z,24.61055,-83.03725,27.6,227,Calamus calamus,saucereye porgy,15,1
2016-06-04T00:00:00Z,24.61055,-83.03725,27.6,227,Calamus calamus,saucereye porgy,18,1
2016-06-04T00:00:00Z,24.61055,-83.03725,27.6,227,Calamus calamus,saucereye porgy,19,1
2016-06-04T00:00:00Z,24.64244,-83.02133,21.9,227,Calamus calamus,saucereye porgy,30,1
2016-06-04T00:00:00Z,24.64127,-83.02135,23.9,227,Calamus calamus,saucereye porgy,17,1
2016-05-14T00:00:00Z,24.68324,-82.99029,26.5,227,Calamus calamus,saucereye porgy,17,1
2016-05-14T00:00:00Z,24.68183,-82.99274,25.5,227,Calamus calamus,saucereye porgy,30,2
2016-05-14T00:00:00Z,24.68375,-82.99314,26.2,227,Calamus calamus,saucereye porgy,15,1
2016-05-14T00:00:00Z,24.68375,-82.99314,25.9,227,Calamus calamus,saucereye porgy,13,1
2016-05-14T00:00:00Z,24.68375,-82.99314,25.9,227,Calamus calamus,saucereye porgy,26,1
2016-06-08T00:00:00Z,24.68336,-82.89194,10.1,227,Calamus calamus,saucereye porgy,20,2
2016-06-09T00:00:00Z,24.71864,-82.88831,21.9,227,Calamus calamus,saucereye porgy,19,2
2016-05-18T00:00:00Z,24.72291,-82.8532,25,227,Calamus calamus,saucereye porgy,10,1
2016-05-15T00:00:00Z,24.58288,-82.88835,12.2,227,Calamus calamus,saucereye porgy,13,2
2016-06-09T00:00:00Z,24.60282,-82.97822,16.2,227,Calamus calamus,saucereye porgy,27,2
2016-05-12T00:00:00Z,24.72403,-82.80654,14.6,227,Calamus calamus,saucereye porgy,14,1
2016-05-12T00:00:00Z,24.72403,-82.80654,14.6,227,Calamus calamus,saucereye porgy,15,1
2016-05-12T00:00:00Z,24.72403,-82.80654,14.6,227,Calamus calamus,saucereye porgy,16,1
2016-06-09T00:00:00Z,24.72059,-82.87633,23.9,227,Calamus calamus,saucereye porgy,14,1
2016-06-09T00:00:00Z,24.72059,-82.87633,23.9,227,Calamus calamus,saucereye porgy,17,1
2016-06-09T00:00:00Z,24.72059,-82.87633,23.9,227,Calamus calamus,saucereye porgy,20,1
2016-06-09T00:00:00Z,24.72059,-82.87633,23.9,227,Calamus calamus,saucereye porgy,24,1
2016-05-18T00:00:00Z,24.68923,-82.84163,8.8,227,Calamus calamus,saucereye porgy,22,1
2016-05-19T00:00:00Z,24.61427,-82.90216,6.7,227,Calamus calamus,saucereye porgy,18,1
2016-05-15T00:00:00Z,24.59852,-82.87161,13.3,227,Calamus calamus,saucereye porgy,12,2
2016-05-15T00:00:00Z,24.59865,-82.87169,14.3,227,Calamus calamus,saucereye porgy,16,1
2016-05-15T00:00:00Z,24.59865,-82.87169,14.3,227,Calamus calamus,saucereye porgy,20,1
2016-06-08T00:00:00Z,24.62562,-82.81655,14,227,Calamus calamus,saucereye porgy,6,1
2016-06-08T00:00:00Z,24.62562,-82.81655,14,227,Calamus calamus,saucereye porgy,15,1
2016-05-15T00:00:00Z,24.61007,-82.87096,13.3,227,Calamus calamus,saucereye porgy,14,1
2016-06-08T00:00:00Z,24.62635,-82.81982,13,227,Calamus calamus,saucereye porgy,5,1
2016-06-08T00:00:00Z,24.62635,-82.81982,13,227,Calamus calamus,saucereye porgy,15,2
2016-06-08T00:00:00Z,24.62635,-82.81982,12.8,227,Calamus calamus,saucereye porgy,26,1
2016-05-12T00:00:00Z,24.71864,-82.81653,9.3,227,Calamus calamus,saucereye porgy,11,2
2016-05-12T00:00:00Z,24.71884,-82.81659,9.9,227,Calamus calamus,saucereye porgy,16,2
2016-05-19T00:00:00Z,24.60734,-82.90277,8.5,227,Calamus calamus,saucereye porgy,14,2
